"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WSFI"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-08-24","8.72","0.00","0.0","53","59","49","50","0.0","29.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-08-25","8.05","0.00","0.0","51","58","48","50","0.0","34.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-08-26","9.17","0.00","0.0","53","60","48","55","0.0","31.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-08-27","6.26","0.00","0.0","56","64","51","54","0.0","20.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-08-28","8.50","0.00","0.0","56","62","53","54","0.0","30.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-08-29","6.93","0.00","0.0","57","65","52","58","0.0","30.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-08-30","7.61","0.00","0.0","61","69","55","61","0.0","25.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-08-31","6.71","0.00","0.0","62","69","58","58","0.0","22.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-01","7.16","0.00","0.0","57","64","53","54","0.0","24.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-02","8.50","0.00","0.0","54","59","52","53","0.0","28.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-03","8.28","0.00","0.0","56","63","53","56","0.0","25.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-04","8.28","0.00","0.0","57","64","53","54","0.0","29.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-05","9.17","0.10","0.0","53","59","50","51","0.0","45.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-06","6.71","0.00","0.0","57","65","50","56","0.0","24.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-07","6.26","0.00","0.0","58","65","53","56","0.0","24.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-08","4.92","0.00","0.0","60","67","53","56","0.0","18.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-09","2.24","0.00","0.0","60","70","52","56","0.0","11.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-10","3.58","0.00","0.0","60","69","52","56","0.0","15.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-11","5.14","0.00","0.0","59","66","53","58","0.0","16.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-12","3.36","0.40","0.0","58","66","50","53","0.0","15.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-13","2.91","0.00","0.0","58","66","52","56","0.0","17.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-14","4.47","0.00","0.0","60","68","54","58","0.0","17.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-15","6.93","0.00","0.0","56","63","52","52","0.0","34.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-16","7.61","0.00","0.0","54","62","49","50","0.0","35.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-17","9.84","0.10","0.0","47","51","39","38","0.0","46.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-18","2.24","0.00","0.0","47","60","35","45","0.0","9.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-19","4.25","0.00","0.0","54","65","43","53","0.0","17.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-20","9.17","0.00","0.0","50","57","41","41","0.0","40.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-21","10.07","0.90","0.0","36","42","31","31","0.0","37.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-22","4.25","0.30","0.0","38","45","28","42","0.0","20.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-23","5.59","0.00","0.0","49","57","40","47","0.0","22.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-24","8.50","0.10","0.0","44","50","36","36","0.0","42.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-25","8.50","0.00","0.0","33","38","27","27","0.0","28.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-26","4.03","0.00","0.0","31","39","26","30","0.0","15.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-27","2.46","0.10","0.0","40","53","28","43","0.0","10.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-28","8.50","0.00","0.0","46","53","42","44","0.0","40.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-29","17.90","0.10","0.0","43","47","41","41","0.0","59.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-09-30","8.50","0.00","0.0","43","46","38","44","0.0","42.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-01","7.16","0.00","0.0","46","53","42","46","0.0","26.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-02","9.62","0.00","0.0","43","49","36","36","0.0","27.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-03","6.71","0.00","0.0","35","40","27","31","0.0","31.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-04","7.61","0.00","0.0","35","45","29","35","0.0","28.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-05","2.24","0.00","0.0","46","59","34","51","0.0","11.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-06","6.71","0.00","0.0","53","61","48","49","0.0","24.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-07","7.16","0.00","0.0","48","55","44","44","0.0","26.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-08","6.71","0.00","0.0","43","51","36","36","0.0","20.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-09","4.92","0.10","0.0","33","37","29","35","0.0","18.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-10","5.82","0.00","0.0","38","46","30","37","0.0","20.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-11","6.04","0.00","0.0","41","48","35","39","0.0","19.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-12","9.40","0.00","0.0","38","46","34","34","0.0","30.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-13","2.91","0.00","0.0","35","45","30","31","0.0","21.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-14","2.01","0.00","0.0","39","51","30","35","0.0","10.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-15","3.13","0.00","0.0","37","44","32","36","0.0","14.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-16","8.50","0.00","0.0","45","52","35","43","0.0","25.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-17","2.91","0.00","0.0","47","56","40","43","0.0","15.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-18","2.91","0.00","0.0","48","60","38","45","0.0","13.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-19","4.03","0.00","0.0","50","58","42","47","0.0","14.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-20","2.01","0.00","0.0","51","62","44","47","0.0","10.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-21","2.46","0.00","0.0","50","59","43","47","0.0","10.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-22","3.80","0.00","0.0","51","59","46","47","0.0","13.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-23","2.24","0.00","0.0","50","58","45","46","0.0","9.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-24","4.03","0.00","0.0","49","58","44","45","0.0","18.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-25","3.13","0.00","0.0","50","58","43","45","0.0","13.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-26","3.13","0.00","0.0","50","59","44","48","0.0","12.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-27","8.95","0.20","1.0","42","50","27","27","0.2","50.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-28","11.41","0.70","10.0","27","28","25","27","1.1","29.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-29","8.05","0.30","10.0","28","29","26","26","1.2","30.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-30","3.58","0.10","6.0","34","45","22","34","1.2","11.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-10-31","2.24","0.00","5.0","40","49","31","41","1.1","10.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-01","6.04","0.00","3.0","48","58","40","45","0.9","18.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-02","12.53","0.00","3.0","41","45","36","36","0.7","40.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-03","5.14","0.00","3.0","33","42","24","24","0.4","33.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-04","3.80","0.00","3.0","28","37","20","27","0.4","17.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-05","2.91","0.00",,"37","49","26","40","0.4","15.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-06","2.91","0.00",,"44","54","37","45","0.4","17.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-07","8.05","0.00","1.0","43","48","40","40","0.3","32.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-08","8.50","0.00","1.0","42","47","40","42","0.2","30.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-09","5.37","0.00","1.0","45","52","42","45","0.1","23.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-10","7.38","0.00","0.0","47","53","43","49","0.0","23.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-11","6.49","0.00","0.0","49","54","44","49","0.0","31.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-12","5.59","0.00","0.0","47","51","44","47","0.0","23.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-13","2.91","0.00","0.0","45","53","40","40","0.0","12.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-14","10.07","0.00","0.0","42","47","35","35","0.0","27.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-15","6.26","0.00","0.0","33","39","27","32","0.0","23.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-16","14.09","0.00","0.0","33","35","30","34","0.0","32.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-17","6.04","0.00","0.0","41","47","34","44","0.0","16.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-18","10.07","0.30","0.0","37","45","33","33","0.0","34.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-19","7.38","0.50","4.0","33","35","31","33","0.6","41.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-20","7.38","0.30","8.0","33","35","30","30","1.3","23.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-21","6.93","0.00","8.0","22","30","18","19","1.3","29.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-22","10.29","0.00","8.0","25","31","17","29","1.3","30.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-23","6.71","0.00","7.0","30","35","26","30","1.3","27.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-24","2.91","0.10","8.0","33","47","26","35","1.5","13.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-25","2.01","0.00","7.0","41","51","33","44","1.5","10.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-26","4.47","0.00","7.0","43","51","38","38","1.5","15.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-27","3.58","0.00","7.0","38","50","34","35","1.5","16.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-28","1.79","0.00","6.0","35","44","31","31","1.5","7.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-29","2.01","0.00","7.0","35","44","29","36","1.5","10.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-11-30","2.46","0.00","7.0","38","48","33","35","1.5","12.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-01","2.91","0.00","6.0","44","54","34","43","1.5","18.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-02","12.75","0.00","6.0","39","44","31","32","1.5","38.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-03","3.36","0.00","5.0","21","33","9","10","1.5","18.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-04","1.34","0.40","8.0","13","25","7","8","1.8","7.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-05","5.59","0.00","7.0","15","26","8","14","1.8","19.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-06","10.29","0.00","5.0","16","20","13","18","1.8","45.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-07","13.87","1.00","17.0","11","19","6","45","3.5","43.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-08","3.13","0.50","17.0","12","28","6","8","3.9","14.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-09","3.58","0.00","15.0","24","37","8","35","3.9","16.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-10","2.68","0.00","15.0","34","47","27","28","3.9","10.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-11","1.79","0.00","15.0","33","44","26","38","3.9","15.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-12","7.83","0.00","14.0","36","43","31","32","3.9","27.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-13","3.80","0.00","14.0","33","40","27","30","3.9","21.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-14","2.01","0.00","13.0","40","52","29","46","3.9","6.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-15","4.25","0.00","13.0","49","59","42","44","3.9","12.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-16","2.24","0.00","11.0","48","58","42","48","3.9","14.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-17","6.49","0.00","12.0","48","52","45","45","3.9","25.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-18","7.61","0.00","12.0","41","47","30","30","3.9","33.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-19","4.92","0.10","13.0","22","30","16","17","4.0","18.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-20","4.47","0.10","13.0","27","36","13","35","4.1","19.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-21","4.47","0.00","13.0","34","40","28","30","4.1","22.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-22","3.36","0.00","13.0","35","42","28","34","4.1","18.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-23","2.68","0.10","14.0","41","53","34","37","4.4","9.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-24","1.79","0.00","14.0","38","47","32","33","4.4","7.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-25","2.24","0.00","14.0","39","50","32","39","4.4","7.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-26","2.24","0.00","13.0","43","54","37","45","4.4","6.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-27","6.71","0.00","13.0","44","48","38","39","4.4","23.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-28","4.47","0.00","13.0","34","40","28","29","4.4","24.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-29","2.68","0.00","13.0","38","53","28","44","4.4","13.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-30","8.50","0.00","13.0","43","49","40","41","4.4","25.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2013-12-31","5.82","0.00","13.0","41","48","35","37","4.3","22.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-01","2.24","0.00","13.0","41","54","34","42","4.3","18.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-02","7.38","0.00","12.0","43","50","38","43","4.2","20.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-03","6.93","0.00","12.0","44","50","39","40","4.2","22.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-04","4.70","0.00","12.0","35","41","30","31","4.2","19.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-05","2.01","0.00","12.0","35","48","26","38","4.2","11.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-06","5.14","0.00","12.0","40","44","35","36","4.2","25.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-07","8.50","0.00","12.0","35","40","32","32","4.2","32.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-08","12.08","0.00","12.0","33","37","30","33","4.2","26.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-09","10.51","0.00","10.0","31","37","27","36","4.2","27.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-10","4.92","0.00","10.0","40","47","35","41","4.2","21.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-11","13.87","0.70","12.0","33","41","24","25","4.4","46.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-12","5.14","0.00","12.0","28","35","22","28","4.4","25.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-13","2.91","0.00","12.0","37","49","26","38","4.4","13.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-14","3.36","0.00","12.0","41","48","33","41","4.3","13.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-15","4.47","0.00","12.0","42","49","37","38","4.3","17.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-16","3.36","0.00","11.0","41","47","36","38","4.2","16.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-17","3.13","0.00","11.0","44","56","37","41","4.0","11.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-18","3.36","0.00","11.0","43","51","37","45","4.0","16.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-19","5.59","0.00","11.0","43","48","35","37","3.7","22.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-20","2.46","0.00","11.0","39","48","34","43","3.6","13.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-21","5.59","0.00","11.0","42","50","34","36","3.5","17.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-22","2.68","0.00","11.0","41","51","31","30","3.5","10.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-23","5.59","0.00","11.0","29","35","26","30","3.4","26.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-24","2.91","0.00","11.0","34","44","28","40","3.4","19.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-25","2.24","0.00","11.0","39","50","33","35","3.2","12.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-26","1.79","0.00","10.0","38","49","33","38","3.1","5.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-27","2.68","0.00","10.0","41","51","35","40","3.1","11.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-28","6.49","0.00","10.0","40","45","38","40","3.0","18.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-29","13.87","2.30","11.0","38","41","32","32","3.6","42.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-30","3.80","0.80","12.0","27","33","22","23","4.3","22.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-01-31","2.68","0.00","14.0","21","33","15","16","4.3","10.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-01","4.03","0.00","13.0","22","34","14","20","4.3","21.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-02","2.91","0.00","11.0","22","27","19","20","4.3","19.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-03","7.61","0.00","11.0","21","26","18","19","4.3","23.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-04","10.29","0.00","13.0","21","28","17","24","4.3","20.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-05","11.86","0.00","13.0","24","30","20","22","4.3","30.0"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-06","9.40","0.50","15.0","26","30","22","26","4.9","33.3"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-07","15.21","1.10","28.0","27","32","24","31","6.6","52.8"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-08","8.50","3.20","45.0","33","34","31","34","13.2","40.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-09","11.63","5.90","60.0","34","36","33","34","16.5","42.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-10","5.59","0.40","53.0","34","44","31","33","16.4","39.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-11","9.62","0.00","51.0","36","43","32","38","16.4","28.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-12","14.09","0.00","50.0","39","43","36","40","16.4","39.4"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-13","12.75","0.20","43.0","39","40","33","39","16.2","32.9"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-14","13.65","0.00","43.0","40","45","37","41","15.6","47.2"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-15","13.20","0.20","43.0","39","43","29","32","15.4","49.7"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-16","10.07","0.30","42.0","33","38","26","38","15.4","44.1"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-17","10.74","0.00","42.0","35","40","32","34","15.4","40.5"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-18","8.95","0.00","42.0","37","45","33","33","15.4","35.6"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2014-02-19","9.40","0.00","42.0","31","38","27","30","15.4","43.4"
