"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-03",,,"0.00",",,T",,,"42.0",",,T","30",",,T","40",",,T","21",",,T","21",",,T","13.5",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-04",,,"0.00",",,T",,,"42.0",",,T","30",",,T","45",",,T","19",",,T","30",",,T","13.5",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-05",,,"0.00",",,T",,,"40.0",",,T","38",",,T","51",",,T","27",",,T","32",",,T","13.5",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-06",,,"0.30",",,T",,,"41.0",",,T","29",",,T","38",",,T","23",",,T","26",",,T","13.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-07",,,"0.00",",,T",,,"41.0",",,T","32",",,T","47",",,T","22",",,T","28",",,T","13.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-08",,,"0.00",",,T",,,"41.0",",,T","25",",,T","33",",,T","18",",,T","18",",,T","13.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-09",,,"0.10",",,T",,,"41.0",",,T","20",",,T","30",",,T","10",",,T","21",",,T","13.9",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-10",,,"0.40",",,T",,,"46.0",",,T","18",",,T","26",",,T","6",",,T","6",",,T","14.3",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-11",,,"0.50",",,T",,,"49.0",",,T","18",",,T","30",",,T","4",",,T","21",",,T","14.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-12",,,"0.00",",,T",,,"49.0",",,T","21",",,T","35",",,T","14",",,T","14",",,T","14.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-13",,,"0.00",",,T",,,"47.0",",,T","26",",,T","44",",,T","12",",,T","23",",,T","14.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-14",,,"0.20",",,T",,,"46.0",",,T","31",",,T","46",",,T","22",",,T","27",",,T","15.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-15",,,"0.20",",,T",,,"50.0",",,T","19",",,T","27",",,T","13",",,T","23",",,T","15.2",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-16",,,"0.00",",,T",,,"48.0",",,T","27",",,T","41",",,T","16",",,T","21",",,T","15.2",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-17",,,"0.00",",,T",,,"46.0",",,T","32",",,T","46",",,T","20",",,T","31",",,T","15.2",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-18",,,"0.30",",,T",,,"48.0",",,T","34",",,T","44",",,T","28",",,T","32",",,T","15.4",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-19",,,"0.40",",,T",,,"49.0",",,T","31",",,T","37",",,T","25",",,T","25",",,T","15.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-20",,,"0.00",",,T",,,"49.0",",,T","22",",,T","33",",,T","15",",,T","19",",,T","15.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-21",,,"0.00",",,T",,,"49.0",",,T","24",",,T","41",",,T","17",",,T","20",",,T","15.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-22",,,"0.10",",,T",,,"50.0",",,T","27",",,T","32",",,T","19",",,T","25",",,T","15.9",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-23",,,"0.20",",,T",,,"51.0",",,T","20",",,T","26",",,T","16",",,T","20",",,T","16.2",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-24",,,"0.00",",,T",,,"50.0",",,T","30",",,T","43",",,T","19",",,T","28",",,T","16.2",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-25",,,"0.00",",,T",,,"50.0",",,T","27",",,T","36",",,T","21",",,T","21",",,T","16.2",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-26",,,"0.00",",,T",,,"49.0",",,T","28",",,T","41",",,T","19",",,T","32",",,T","16.2",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-27",,,"0.00",",,T",,,"47.0",",,T","37",",,T","53",",,T","23",",,T","31",",,T","16.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-28",,,"0.00",",,T",,,"46.0",",,T","38",",,T","53",",,T","26",",,T","37",",,T","15.7",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-29",,,"0.00",",,T",,,"44.0",",,T","37",",,T","50",",,T","24",",,T","24",",,T","15.4",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-30",,,"0.00",",,T",,,"43.0",",,T","31",",,T","42",",,T","19",",,T","28",",,T","15.2",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-03-31",,,"0.00",",,T",,,"41.0",",,T","38",",,T","54",",,T","26",",,T","32",",,T","14.9",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-01",,,"0.00",",,T",,,"40.0",",,T","41",",,T","55",",,T","29",",,T","39",",,T","14.6",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-02",,,"0.00",",,T",,,"39.0",",,T","42",",,T","56",",,T","28",",,T","37",",,T","14.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-03",,,"0.00",",,T",,,"37.0",",,T","43",",,T","58",",,T","31",",,T","35",",,T","13.4",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-04",,,"0.00",",,T",,,"35.0",",,T","42",",,T","55",",,T","31",",,T","41",",,T","13.1",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-05",,,"0.00",",,T",,,"34.0",",,T","37",",,T","48",",,T","28",",,T","28",",,T","12.6",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-06",,,"0.00",",,T",,,"32.0",",,T","37",",,T","51",",,T","26",",,T","31",",,T","12.1",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-07",,,"0.00",",,T",,,"31.0",",,T","37",",,T","49",",,T","28",",,T","32",",,T","11.5",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-08",,,"0.00",",,T",,,"29.0",",,T","36",",,T","49",",,T","25",",,T","30",",,T","10.9",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-09",,,"0.00",",,T",,,"27.0",",,T","38",",,T","52",",,T","28",",,T","30",",,T","10.5",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-10",,,"0.00",",,T",,,"26.0",",,T","38",",,T","52",",,T","27",",,T","31",",,T","10.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-11",,,"0.00",",,T",,,"24.0",",,T","40",",,T","54",",,T","29",",,T","35",",,T","9.4",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-12",,,"0.00",",,T",,,"23.0",",,T","38",",,T","51",",,T","30",",,T","31",",,T","8.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-13",,,"0.30",",,T",,,"28.0",",,T","34",",,T","44",",,T","26",",,T","26",",,T","8.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-14",,,"0.20",",,T",,,"25.0",",,T","27",",,T","38",",,T","20",",,T","21",",,T","8.9",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-15",,,"0.00",",,T",,,"24.0",",,T","29",",,T","44",",,T","16",",,T","27",",,T","8.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-16",,,"0.10",",,T",,,"22.0",",,T","34",",,T","45",",,T","27",",,T","33",",,T","8.7",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-17",,,"0.00",",,T",,,"20.0",",,T","35",",,T","43",",,T","26",",,T","37",",,T","8.4",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-18",,,"0.00",",,T",,,"19.0",",,T","41",",,T","55",",,T","28",",,T","33",",,T","7.5",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-19",,,"0.00",",,T",,,"17.0",",,T","41",",,T","55",",,T","31",",,T","34",",,T","6.2",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-20",,,"0.00",",,T",,,"14.0",",,T","40",",,T","52",",,T","31",",,T","35",",,T","5.4",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-21",,,"0.00",",,T",,,"12.0",",,T","37",",,T","48",",,T","30",",,T","30",",,T","4.7",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-22",,,"0.00",",,T",,,"11.0",",,T","36",",,T","48",",,T","26",",,T","30",",,T","4.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-23",,,"0.10",",,T",,,"8.0",",,T","39",",,T","53",",,T","28",",,T","36",",,T","3.1",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-24",,,"0.00",",,T",,,"6.0",",,T","34",",,T","41",",,T","30",",,T","30",",,T","2.4",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-25",,,"0.40",",,T",,,"10.0",",,T","28",",,T","33",",,T","24",",,T","24",",,T","2.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-26",,,"0.00",",,T",,,"8.0",",,T","24",",,T","36",",,T","10",",,T","18",",,T","2.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-27",,,"0.00",",,T",,,"8.0",",,T","28",",,T","36",",,T","17",",,T","29",",,T","2.8",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-28",,,"0.10",",,T",,,"5.0",",,T","41",",,T","56",",,T","21",",,T","45",",,T","2.3",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-29",,,"0.00",",,T",,,"2.0",",,T","51",",,T","64",",,T","42",",,T","45",",,T","1.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-04-30",,,"0.00",",,T",,,"0.0",",,T","50",",,T","62",",,T","41",",,T","47",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-01",,,"0.00",",,T",,,"0.0",",,T","46",",,T","56",",,T","32",",,T","32",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-02",,,"0.00",",,T",,,"0.0",",,T","39",",,T","49",",,T","31",",,T","36",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-03",,,"0.00",",,T",,,"0.0",",,T","41",",,T","54",",,T","32",",,T","34",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-04",,,"0.00",",,T",,,"0.0",",,T","45",",,T","59",",,T","33",",,T","42",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-05",,,"0.00",",,T",,,"0.0",",,T","49",",,T","63",",,T","37",",,T","47",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-06",,,"0.10",",,T",,,"0.0",",,T","50",",,T","60",",,T","43",",,T","44",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-07",,,"0.00",",,T",,,"0.0",",,T","43",",,T","53",",,T","32",",,T","32",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-08",,,"0.00",",,T",,,"0.0",",,T","40",",,T","54",",,T","31",",,T","35",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-09",,,"0.00",",,T",,,"0.0",",,T","42",",,T","53",",,T","31",",,T","39",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-10",,,"0.00",",,T",,,"0.0",",,T","43",",,T","54",",,T","33",",,T","38",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-11",,,"0.00",",,T",,,"0.0",",,T","45",",,T","58",",,T","31",",,T","39",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-12",,,"0.00",",,T",,,"0.0",",,T","48",",,T","62",",,T","37",",,T","40",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-13",,,"0.00",",,T",,,"0.0",",,T","49",",,T","63",",,T","37",",,T","40",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-14",,,"0.00",",,T",,,"0.0",",,T","49",",,T","63",",,T","37",",,T","37",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-15",,,"0.10",",,T",,,"0.0",",,T","39",",,T","49",",,T","32",",,T","32",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-16",,,"0.30",",,T",,,"0.0",",,T","41",",,T","52",",,T","31",",,T","40",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-17",,,"0.00",",,T",,,"0.0",",,T","45",",,T","58",",,T","36",",,T","37",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-18",,,"0.00",",,T",,,"0.0",",,T","45",",,T","56",",,T","34",",,T","42",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-19",,,"0.00",",,T",,,"0.0",",,T","42",",,T","52",",,T","32",",,T","34",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-20",,,"0.40",",,T",,,"3.0",",,T","27",",,T","37",",,T","23",",,T","23",",,T","0.3",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-21",,,"1.10",",,T",,,"10.0",",,T","27",",,T","39",",,T","20",",,T","28",",,T","1.5",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-22",,,"0.10",",,T",,,"4.0",",,T","31",",,T","43",",,T","26",",,T","31",",,T","1.5",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-23",,,"0.00",",,T",,,"4.0",",,T","35",",,T","47",",,T","30",",,T","30",",,T","1.3",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-24",,,"0.00",",,T",,,"1.0",",,T","42",",,T","55",",,T","29",",,T","35",",,T","0.3",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-25",,,"0.00",",,T",,,"0.0",",,T","42",",,T","52",",,T","32",",,T","32",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-26",,,"0.00",",,T",,,"0.0",",,T","43",",,T","56",",,T","30",",,T","35",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-27",,,"0.00",",,T",,,"0.0",",,T","46",",,T","61",",,T","33",",,T","37",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-28",,,"0.00",",,T",,,"0.0",",,T","47",",,T","60",",,T","35",",,T","45",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-29",,,"0.00",",,T",,,"0.0",",,T","51",",,T","63",",,T","43",",,T","45",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-30",,,"0.00",",,T",,,"0.0",",,T","53",",,T","65",",,T","42",",,T","46",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-05-31",,,"0.00",",,T",,,"0.0",",,T","57",",,T","69",",,T","44",",,T","51",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-01",,,"0.00",",,T",,,"0.0",",,T","59",",,T","71",",,T","48",",,T","50",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-02",,,"0.00",",,T",,,"0.0",",,T","59",",,T","72",",,T","48",",,T","52",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-03",,,"0.00",",,T",,,"0.0",",,T","59",",,T","73",",,T","48",",,T","51",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-04",,,"0.00",",,T",,,"0.0",",,T","57",",,T","71",",,T","47",",,T","47",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-05",,,"0.00",",,T",,,"0.0",",,T","55",",,T","69",",,T","44",",,T","48",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-06",,,"0.00",",,T",,,"0.0",",,T","54",",,T","65",",,T","45",",,T","50",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-07",,,"0.00",",,T",,,"0.0",",,T","50",",,T","59",",,T","40",",,T","42",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-08",,,"0.00",",,T",,,"0.0",",,T","42",",,T","52",",,T","33",",,T","37",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-09",,,"0.00",",,T",,,"0.0",",,T","38",",,T","51",",,T","27",",,T","27",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-10",,,"0.00",",,T",,,"0.0",",,T","37",",,T","50",",,T","23",",,T","35",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-11",,,"0.00",",,T",,,"0.0",",,T","46",",,T","60",",,T","33",",,T","42",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-12",,,"0.00",",,T",,,"0.0",",,T","52",",,T","65",",,T","40",",,T","45",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-13",,,"0.00",",,T",,,"0.0",",,T","54",",,T","67",",,T","42",",,T","52",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-14",,,"0.00",",,T",,,"0.0",",,T","53",",,T","63",",,T","43",",,T","50",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-15",,,"0.00",",,T",,,"0.0",",,T","55",",,T","67",",,T","42",",,T","50",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-16",,,"0.00",",,T",,,"0.0",",,T","60",",,T","72",",,T","47",",,T","54",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-17",,,"0.00",",,T",,,"0.0",",,T","63",",,T","78",",,T","51",",,T","55",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-18",,,"0.00",",,T",,,"0.0",",,T","63",",,T","76",",,T","53",",,T","55",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-19",,,"0.00",",,T",,,"0.0",",,T","61",",,T","72",",,T","51",",,T","53",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-20",,,"0.00",",,T",,,"0.0",",,T","60",",,T","71",",,T","50",",,T","50",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-21",,,"0.00",",,T",,,"0.0",",,T","58",",,T","69",",,T","48",",,T","52",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-22",,,"0.00",",,T",,,"0.0",",,T","56",",,T","69",",,T","43",",,T","44",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-23",,,"0.00",",,T",,,"0.0",",,T","52",",,T","63",",,T","41",",,T","46",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-24",,,"0.00",",,T",,,"0.0",",,T","52",",,T","63",",,T","42",",,T","45",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-25",,,"0.00",",,T",,,"0.0",",,T","55",",,T","68",",,T","42",",,T","49",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-26",,,"0.00",",,T",,,"0.0",",,T","60",",,T","72",",,T","47",",,T","54",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-27",,,"0.00",",,T",,,"0.0",",,T","62",",,T","75",",,T","51",",,T","54",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-28",,,"0.00",",,T",,,"0.0",",,T","65",",,T","77",",,T","54",",,T","56",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-29",,,"0.10",",,T",,,"0.0",",,T","62",",,T","75",",,T","52",",,T","55",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-06-30",,,"0.00",",,T",,,"0.0",",,T","60",",,T","71",",,T","50",",,T","51",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-01",,,"0.00",",,T",,,"0.0",",,T","60",",,T","71",",,T","49",",,T","56",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-02",,,"0.00",",,T",,,"0.0",",,T","61",",,T","72",",,T","53",",,T","53",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-03",,,"0.10",",,T",,,"0.0",",,T","58",",,T","71",",,T","50",",,T","52",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-04",,,"0.00",",,T",,,"0.0",",,T","58",",,T","70",",,T","49",",,T","51",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-05",,,"0.00",",,T",,,"0.0",",,T","62",",,T","72",",,T","50",",,T","53",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-06",,,"0.00",",,T",,,"0.0",",,T","61",",,T","74",",,T","50",",,T","53",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-07",,,"0.00",",,T",,,"0.0",",,T","62",",,T","76",",,T","49",",,T","53",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-08",,,"0.00",",,T",,,"0.0",",,T","63",",,T","77",",,T","51",",,T","55",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-09",,,"0.00",",,T",,,"0.0",",,T","64",",,T","76",",,T","54",",,T","56",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-10",,,"0.00",",,T",,,"0.0",",,T","66",",,T","78",",,T","56",",,T","57",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-11",,,"0.00",",,T",,,"0.0",",,T","66",",,T","80",",,T","54",",,T","59",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-12",,,"0.00",",,T",,,"0.0",",,T","67",",,T","80",",,T","55",",,T","58",",,T","0.0",",,T",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","2021-07-13",,,"0.00",",,T",,,"0.0",",,T","65",",,T","77",",,T","55",",,T","55",",,T","0.0",",,T",,
